index,NumPixels,ms
440,354,1.310428
441,311,1.279779
442,594,1.391228
443,793,1.539577
444,360,1.248409
445,626,1.551437
446,462,1.477936
447,329,1.23356
448,688,1.559386
449,260,1.107641
450,1063,1.800515
451,798,1.690505
452,474,1.550356
453,281,1.230679
454,308,1.15158
455,347,1.12469
456,359,1.294628
457,326,1.04857
458,219,1.09600
459,632,1.788204
460,532,1.285839
461,232,1.026161
462,464,1.171769
463,536,1.266409
464,142,2.101551
465,181,1.815004
466,229,2.260641
467,595,1.681825
468,455,2.777066
469,363,1.450917
470,183,1.136059
471,338,1.435637
472,283,1.10521
473,161,0.937481
474,457,1.666775
475,658,1.589746
476,350,1.501278
477,586,1.703974
478,372,2.494618
479,514,2.21545
480,367,1.990312
481,322,1.701235
482,239,1.14493
483,382,1.258058
484,204,1.17013
485,428,1.18591
486,287,1.672915
487,249,1.299938
488,1716,2.639127
489,360,2.035552
490,1770,3.246751
491,704,2.420789
492,824,2.924464
493,633,2.017873
494,353,1.509917
495,349,1.446387
496,360,1.892884
497,739,1.602055
498,1100,1.954883
499,939,1.998502
500,1542,2.739736
501,391,1.858934
502,794,1.804474
503,430,1.380138
504,360,1.416868
505,818,1.638365
506,456,1.659126
507,324,2.307839
508,376,1.948772
509,1030,2.399109
510,240,2.422549
511,114,2.479288
