index,NumPixels,ms
329,654,1.671225
330,293,1.307998
331,1015,1.584006
332,561,1.519387
333,364,1.22896
334,189,1.15166
335,433,1.294148
336,384,1.680466
337,309,1.663025
338,141,1.109599
339,291,1.330678
340,472,1.542016
341,355,1.298178
342,378,1.401547
343,487,1.429487
344,552,1.565637
345,359,1.461237
346,396,1.411948
347,317,1.365868
348,447,1.324569
349,109,1.099851
350,679,1.557576
351,312,1.345807
352,493,1.695665
353,793,2.011702
354,347,1.511087
355,840,1.751214
356,314,1.469987
357,487,1.534336
358,451,2.163821
359,155,1.038731
360,195,1.09429
361,321,1.306928
362,73,1.17692
363,470,1.360178
364,330,3.38224
365,415,3.191662
366,1152,4.077184
367,222,3.207161
368,999,3.458319
369,603,2.954373
370,561,2.309679
371,308,2.943384
372,989,3.973365
373,436,3.507779
374,1114,3.823547
375,276,2.824895
376,999,3.36637
377,340,2.822025
378,824,2.797875
379,1318,12.823477
380,302,4.830197
381,709,2.401549
382,304,5.370952
383,567,2.128901
384,1595,12.53118
385,688,3.183181
386,761,1.604786
387,662,3.550509
388,290,2.31752
389,314,1.063141
390,485,2.574997
391,426,1.186188
392,612,1.203929
393,88,0.853493
394,1017,1.294519
395,918,2.30107
396,918,1.355778
397,494,2.579516
398,387,1.251429
399,319,1.743715
400,286,1.213689
401,895,1.481237
402,410,4.137884
403,255,2.443908
404,708,1.785704
405,807,1.306619
406,365,1.13113
407,228,0.975652
408,1037,1.272049
409,305,1.07390
410,745,1.322228
411,859,3.727126
412,439,1.781095
413,627,1.18011
414,283,1.087941
415,147,0.887932
416,106,0.925602
417,47,0.808724
418,85,0.768423
419,33,0.806082
420,348,1.029061
