index,NumPixels,ms
312,716,1.806114
313,684,1.585006
314,255,1.664966
315,115,1.546006
316,547,1.933893
317,420,2.024122
318,190,1.534157
319,342,1.989703
320,1934,2.32288
321,282,2.158822
322,601,1.944902
