index,NumPixels,ms
206,235,3.637398
207,242,1.517356
208,570,1.612985
209,458,1.572726
210,536,1.953273
211,601,1.643096
212,341,2.066022
213,273,1.853494
214,343,1.896342
215,297,1.934543
216,690,2.382889
217,549,2.21499
218,159,1.264229
219,432,1.736624
220,532,2.26819
221,281,1.431657
222,231,1.694514
223,250,1.634175
224,533,2.051102
225,324,1.996582
226,151,1.834674
227,1343,3.321211
228,177,1.355478
229,449,2.860564
230,649,2.542786
231,323,2.432748
232,891,2.547698
233,281,2.493317
234,548,4.935897
235,318,2.960033
236,285,1.775824
237,288,1.494237
238,445,1.939354
239,439,2.772255
240,229,3.701167
241,285,2.780285
242,278,1.816664
243,199,1.328869
244,432,2.018122
245,80,1.13699
246,971,2.33360
247,319,8.999742
248,133,1.327818
249,404,1.968183
250,554,1.874593
251,373,2.066301
252,514,14.409962
253,404,2.921254
254,380,1.738694
255,347,10.758824
256,371,4.140983
257,769,2.388468
258,307,1.803554
259,205,1.359148
260,826,2.006813
261,252,2.067511
262,862,2.15181
263,526,2.383958
264,183,1.835443
265,230,1.426187
266,206,1.397118
267,380,1.429988
268,374,1.753124
269,309,1.809004
270,269,1.330948
271,201,1.321698
272,249,1.688694
273,501,2.598317
274,325,1.691816
275,147,1.193799
276,292,10.401748
277,324,1.511406
278,322,1.811744
279,284,2.677846
280,760,2.523568
281,348,1.765785
282,400,1.505197
283,274,3.263221
284,400,19.198591
285,332,1.968433
286,591,2.292689
287,681,2.101571
288,544,1.975742
289,434,2.28029
290,386,1.987732
291,969,1.819334
292,391,1.861643
293,194,1.286299
294,409,2.389239
295,337,3.207192
296,889,6.494602
297,311,2.490588
298,658,4.184493
299,232,2.33292
300,447,3.067804
301,277,2.125102
302,516,3.661068
303,277,2.725366
304,193,2.117002
305,61,1.575776
306,813,2.453639
307,171,2.297459
308,586,2.779686
309,628,3.495819
310,1026,4.719458
311,1077,3.145112
312,561,2.025383
313,853,5.415272
314,1201,4.139153
315,472,3.184942
316,524,3.645357
317,411,3.568699
318,227,3.006733
319,540,2.611607
320,532,3.44972
321,286,3.740627
322,656,5.454161
323,254,3.867075
324,329,2.423469
325,217,2.255129
326,601,3.311881
327,209,3.838095
328,512,2.455868
329,311,2.208091
330,1176,2.006913
